,date,text
1078,2020-07-27,lg chem know take us electric vehicle part production method lg group accord us local media royal oak tribune lgevu lg electronics hazel park material production facilities relate assets promote lg chemical michigan corporation lgcmi expect achieve lgcmi royal oak tribune royal oak tribune lg electronics us auto part corporation lgcmi result relate job terminate matter year provision employee go move lgcmi lgevu first time produce core components battery pack drive motor solenular drive motor lg chem expect expand production unite state lg chem acquire lgevu facilities lg chem annual production gwh scale holland electric car battery factory operate us general motor gm us general motor gm step by step plan build battery factory ohio expect factory investment also seek invest tongwon sale interpret dimension see full length business synergy lg group president desparted future business lg electronics apply austrian car lamp business achieve electronic lg chem say say confidence sale 
1079,2020-07-27,corona emergency fluidity unlock payment payment credit card bull payment payment credit card bullet first half naver cacao electric car grant tesla first half year world s largest deduction aid tax policy mid earth strategy propulsion profile years establishment integrate propulsion martial arts brekx execution program end trade relationship control trade relationship control republican control
1080,2020-07-27,tesla investigate close half domestic electric car subsidies first half domestic electric vehicles accord previous year korea automotive industry association tesla sell thousand cars first half korean automobile industry association comparison period sell band sell explosive increase period compare period period expand new thousand years expand production electric passenger cars sales modern kia motor electric car sales fell market share sales rate sales volume electric passenger cars half level first half last year electric car grant intelligent electric vehicle grant foreign ministry korea automotive industry association korea expect consider german french policy case produce subsidy system company 
1081,2020-07-27,ssangyong motor record decade sales    win sale first half year record decrease sales sales sales low order sales decrease amount sales long export domestic motivation export decrease export export year export connection standards first half year increase first half year net loss increase first half year quarterly basis net loss attract pull quarterly basis quarterly basis quarterly basis company record deficit quarterly basis due quarterly sales loss company generate asset disposal sale non core assets quarter despite decrease labor cost due efforts sales losses explain losses expand due increase sales cost increase operate cost despite reduction fix cost decrease decrease labor cost reduction previous year sale tivoli korando company increase model include improvement merchantability company increase quarter company increase second half year company launch new products grexton partial change model tivoli air re release say make brilliant quality check first semi medium sized suv electric vehicle korea 
1082,2020-07-27,korean version new deal take veil government announce monday government invest major industry foster main industry prepare time since corona main axis korean version korean version digital new deal green new dead digital new deal key develop new technology utilization data g speed digital conversions various field corporate medical care green new dealer attract use renewable energy utilization increase electric cars hydrogen cars increase electric vehicles hydrogen cars business fabric investors already midst beneficiary expect ourus rfhic intensive digital new deal expect benefit g sector expect budget g rfhic background investors interest relate events cucumber solutions make optical connectors due corona due corona influence recent performance sluggish likely rehabilize investment re establish korean version new deal thank stock price share price draw idoled curve month month would come upon month rfhic company korea make gallium nitride gin transistor power amplifier essential g infrastructure samsung electronics major sales recently canada videotron new zealand spark vietnamese mobphone new customer expect new customer expect work global market expect work head global market lotte information communications etc lotte information communication lotte information communications lotte information management company lotte group affiliate well digital conversions agency local governments also customer customer new data center mind global customer complete expect speed area expand area market month month month month net share price enterprise solution hancom mds attract attention corporate solution hancom mds solution base artificial intelligence provide products various field internet iot logistics john bizon offer cloud based tax platform kim siki hanwha investment securities analyst john bizon representative platform number subsidiaries increase end last year thank expect business growth rate target price expect faster expect target price original day month month month month month month also pot proud market share asian market representative corona era market say year expect increase sales sales sales market year increase sales sales sales respectively expect increase respectively respectively expect increase respectively expect increase emr market share information remote medical solutions smart medical relate company leader bite computers also interest energy energy s solutions sincheed energy s energy s kiri major celebration pientia solar market hanwha solutions hanwha solution professional company record month month moon play month jeongwoo hungkuk securities analyst recently climb lot stock great deal time hanwha solution module sales make us european korea korea promote green new deal policy europe announce project green dill make project green dill past year last year announce us biden former vice president presidential elections announce green new deal investment also increase green new deal investment scale high probability demand solar modules core market expect maintain rise hyundai energy solution modern energy solution hyundai energy solution produce solar energy electricity inverter ess energy storage device etc domestic panel market share boast remarkable growth year boast remarkable growth year us european japan australia order prepare voice factory prepare voice factory prepare voice chungbuk kim jung hyun kim jung hyun kim jung hyun expect grow expect grow steep appearance new facility due launch new facility wind power market also way become leap green new deal mr sinched co ltd company notable essening unison mr sinched global maritime wind tower company global maritime wind tower put aim unite state major customer athlete athlete suppress year fill monthly basis month analyst expand resolution wind policy support europe korea monthly temple round work wangwon unison history build largest commercial wind power supply complex wind power generation complex yeongdeok wind power generator yeongdeok wind power installers dongguk sc kinstem industrial affiliate make wind tower wind tower samriam antigi make lower structure maritime wind among electric cars penta daemo magnetic hydrogen car danjong mt celsius interest percial celson separate membrane cathode material anti electrode another material essential make major materials especially roll roll equipment sector nectics produce electromagnet denuine device eliminate metal foreign matter make electric vehicle battery samsung sdi lg chemical tesla china byd major customer stock price play month japanese composite material supply hydrogen tank hyundai motor subsidiary company develop fuel cell component also refer beneficiaries 
1083,2020-07-27,lg chem know take us electric vehicle part production method lg group accord us local media royal oak tribune lgevu lg electronics hazel park material production facilities relate assets promote lg chemical michigan corporation lgcmi expect achieve lgcmi royal oak tribune royal oak tribune lg electronics us auto part corporation lgcmi result relate job terminate matter year provision employee go move lgcmi lgevu first time produce core components battery pack drive motor solenular drive motor lg chem expect expand production unite state lg chem acquire lgevu facilities lg chem annual production gwh scale holland electric car battery factory operate us general motor gm us general motor gm step by step plan build battery factory ohio expect factory investment also seek invest tongwon sale interpret dimension see full length business synergy lg group president desparted future business lg electronics apply austrian car lamp business achieve electronic lg chem say say confidence sale 
1084,2020-07-27,tesla sell thousand first half year investigate first half year accord korea automotive industry association electric vehicle sell korea automotive industry association domestic producer increase last year market share drop market share us tshala grow expansion model s full fledged input expand new thousand years consumer increase market share increase wine income increase annually accord customs service thousand tons year year decrease tons year weight year weight weight basis importance relatively high cost winner france occupy relatively high cost winner sk telecom g service finally terminate today service terminate reception originate exist g mobile phone unable convert number sk telecom s g subscribers thousand members cancel closure government consumers rebound due termination service termination service yet completely solve hyundai kia record million billion people year hyundai kia motor sales increase year year thousands years ago common model hyundai popular model kia motor sportage sell record
1085,2020-07-27,first half year electric passenger car grant pay government local governments return us teslak vehicle period tesla vehicle buyer receive subsidies tesla s buyers industry domestic industry use chinese brand accord data release korea automotive industry association korea automotive industry association announce data release korea automotive industry association announce korean automotive industry association brand brand popular subsidy kia motor respectively korea gm renault samsung motor industry say industry domestic manufacturers offer new electric cars year tesla model model tesla s electric passenger car market explain subsidy take similar level level sales volume electric vehicles reduce level income increase income year income increase tesla tesla model go back part chinese brand first half year supplier chinese brand receive chinese brand chinese brand first half year electric car sales grant hyundai motor electric bus point company production base without produce vehicle point sales vehicles pass lot grant benefit european countries germany france change subsidy system term pho france change system subsidy enlarge subsidy phuo seat lechns psa result germany expand subsidies design return brand vehicles volkswagen volkswagen vehicle performance also subsidies policy show since subsidy national tax also need improve system advantageous directions domestic company 
1086,2020-07-27,korea global car korea world class eco friendly wind gradually locate korea korea year first half year sales volume sell since last year since year amount electric passenger cars fell slightly instead electric cargo sales increase model launch transportation engage benefit transfer transportation lead expansion entire electric car market electric passenger car market global electric car market prominent especially global electric car company market increase market share also jump market share domestic company able sluggish new model tesla sweep sluggish electric car market achieve subsidy receive government also come voice vendor call institutions avoid notify domestic subsidies kim joon gyu korea automobile industry association germany france also subsidy system advantageous direction industrial condition country need review incentive direction incentive mercedes mercedes benz audi porsche also declare launch domestic electric vehicles improve situation state state however competitive new model present prospect prospect electric car era come electric car  kim tae min s video edit  jeonju young graphics  kim hyo jin subtitle news  romates 
1087,2020-07-27,first half year domestic electric car subsidies estimate receipt tesla chinese company korea automotive industry association intubling improve eco friendly accessories consider domestic industry competitiveness accord report electric vehicle sell first half year accord report accord report electric vehicle sell previous year electric passenger car increase year first half year electric passenger car dedicate toxicity subsidy case import sales domestic manufacture company rapidly decrease previous year import vehicle increase new model distribution due new model result entire sales decrease whole year electrical water release price performance competitive price performance explosion sales sales explode expansion annual grant scale sell first half year electric bus increase expansion entire electric vehicle market case company domestic manufacturer decline thousand previous year decrease decline previous year hyundai motor decline throughout explosive growth electric vehicle kia motor total sales decline previous year us tesla expand expansion model model expand first half year electric passenger car market share expand first half year electricity vessels estimate receipt producers grow previous year especially previous year market share china increase previous year share china increase previous year subsidy increase previous year estimate receive rense germany focus subsidies model focus model focus competitive advantage focus competence strengthen policies subsidy reorganization since corona crisis france vehicle subsidy reorganization price price electric cars raise gil road gilro phev decide pay subsidy plug in hybrid phev model stop payment phev s subsidy payment resume french enterprise psa also benefit subsidies electric vehicle market share first half year occupy renault psa group french mark brand lead market german upgrade exist auxiliary amount last year extend sunset order overcome expand subsidies month end next year reorganize subsidies system e golf model german volkswagen increase sharply e up model result proportion german brand business reach president korea automotive industry association member korean automotive industry association well power electric power well subsidy policy well subsidy policy consider necessary improve subsidy system consider advantageous make subsidy system company 
1088,2020-07-27,midst year export electric cars spread middle year electric vehicle export sell period month update maximum number consecutive months government also key axis green new deal business electric car hydrogen cars make electric car hydrogen car year electric car target year eco friendly car conversion may someone nothing someone exist internal combustion change exist internal combustion biggest difference exist internal combustion electric car biggest difference electric vehicle engine transmission clutch engine transmission clutch change battery motor industrial researchers example exogenous exist internal combustion engine outlook disappear part enter car different industrial ecosystem also change weight electric vehicle increase battery motor part electric vehicle expect increase battery motor part market semiconductor sensors camera cluster also expect grow engine transmission oil fuel tank internal combustion engine likely blow eco friendly tea age 
1089,2020-07-27,hyundai kia motor show us tesla release electric car us tesla able strengthen seat electric vehicle market tesla able sweep amount electric cars first half year accord first half year first half year electric vehicle first half year electric vehicle sell first half year electric car sell first half year compare period last year sales volume compare last year due abolition subsidies per delay sales volume compare last year import car surge new model distribution electrolized vehicles release price performance sales annual grant sell first half year electric bus sell entire electric vehicle market hyundai motor decline decrease production electric vehicle total sales decline explosive growth electric vehicle total sales decline last year expansion electric passenger cars expand first half year amount electric vehicles grant first half last year expand first half last year particular chinese bus sales grow year share chinese china increase first half electric bus subsidy estimate receive subsidy association electric power difference largely dependent vehicle performance well due subsidies policy well subsidies make national tax well france germany well fact make subsidy system favorably say need improve 
1090,2020-07-27,quarterly economic growth rate crash year since financial crisis since financial crisis export bureau economy worst since year two korean economies two korean economies interest remain anniversary remain quarterly q take look eldest brother hyundai motor s earn q severe export company serious lowest manufacture growth consistently worsen q yesterday comparison hyundai motor earn reduce half however also possible operate profit better expect level level q branch restore q worth price us car q likelihood main country concern q q bustle new industry samsung battlefield part g ai investment q definite line hyundai senior vice chairman hyundai motor senior vice president go solo go succeed korea hegemony q continuous surplus tesla world market q earn counterpart would compatible q anticipation reflect share price company q foreigner go sundays q month it is difficult difficulty korea year s minus growth rate vision develop imf view quitful since worst possible since forex crisis q actually actually high growth rate https cnbc sbs co kr article yoon sun young reporter anable sbs co kr
1091,2020-07-27,biz life consist variety materials achieve economic information transfer program focus work life republic korea variety materials enrich automatic energy distribution fashion food repository week new spellal runner small truck bear see reasonable consumption good buy courier courier vehicle bongo bongo ev meet design ride capacity carbons bongo external design review ev battery charge introduction introduction introduction introduction introduction good buy electric vehicle battery recycle plan global major reporter culture instal new yulwing reporter department reporter electric vehicles defense inside corner look defense power make re dissipation technology killer drone catch kinger drone produce hanhwa systems kim dong guk pd dgkim wowtv co kr
1092,2020-07-27,us electric vehicle tesla s model lonelige billion win price easy purchase easy purchase receive subsidy fuel economy mileage electric car subsidy pay controversial electric car import fact fact foreign company contribute investment employment contribute investment employment government government local governments set forth year accord ministry land transport ministry land transport transport hold first half year high priced electric car tesla model x mercedesventz eqc tesla model except model x apply model receive detail model national subsidy mansun win get local subsidy nanwon national university subsidy ejaculation regardless price regardless price local subsidy pay accord registration area without model call register area order bring emergence municipality name stomach busan gyeongnam ulsan car rental company first half year include national subsidy include national subsidy include national subsidy include national subsidy budget achieve budget even budget achieve end year believe world s billions electric cars crowd korea germany audi korea past first electric vehicle e trone release first electric vehicle e trone korea highest output highest output genesis even subsidy apply application company subsidy apply state subsidy germany s advance sport car brand porsche also year year electric sport car taikan korea time take accelerate stag stop state price supercarriers achieve second first half year number import electric vehicles first half year number sales electric vehicles reach total electric car sales trend tesla trend tslala sell subsidy sell prospect enjoy electric car grant system overseas unite state regulate price algebra price manufacturer unite state give subsidy dollar grant company company subsidy latecomer induce competition unite state receive subsidy way exceed sales unite state take subsidy electric cars around    win germany great deal china order expand electric car model increase number electric vehicles government neck korean friendly car supply neck expand eco friendly car neck research development rd investment keep temple say need invest korean eco friendly car industry ministry environment say ministry environment discuss reorganization electric car subsidies month 
1093,2020-07-27,domestic electric car battery release week s earn announce week s earn due initial facility investment initial facility investment global car market rapidly grow recent years battery business increasingly prospective start begin sk innovation lg chem announce quarter battery lg chem brightest battery lg chem loss sales last quarter securities industry relation ktb investment securities expect return surplus ktb investment securities lg chem s battery business expect turn operate profit year surplus quarterly quarter expect surplus switch operate profit supply supply however battery business lg chem expect faster expect deficit lg chem s battery expect continue due yield improvement poland factory case evaluation samsung sdi samsung sdi expect become deficit electric vehicle battery business samsung sdi s business divide small battery enter smartphone battery small battery enter smartphone battery medium sized battery ess loss expect billion win level however since quarter business expect succeed conversion medium sized battery business expect successful kim ji san kiwi securities researchers cost european electric variation market sk innovation say sk innovation still prospect prospect crowd electric car battery business largest rearrangent early days business include construction facility investment etc cost business expect continue expand investment battery business soon sales increase business expect play business sk innovation build battery plant major electric cars korea korea usa usa usa usa usa usa usa supply amount base gwh complete year expect gwh last year sk innovation s battery separation membrane sector sales total sales suman target expect revenues year expect former joo bul securities research institute recently say battery business utilization rate sk innovation rapidly increase closer year recognize 
1094,2020-07-27,first half year domestic market electric car sales increase previous year especially sale tesla expect take ship tesla show korea automotive industry association announce first half year accord first half year electric passenger car increase compare previous year difficulties emergence emergence adoption emergence adoption adoption dose spread situation individual permit new model release new model decrease previous year electrical carton release price performance competitive mass production model release price cargo transportation provide sales explode sales sell first half year subsidy scale expand due enhance eco friendly bus conversion policy increase large year domestic manufacturer first half year domestic manufacturer decline previous year decline decrease previous year total sales decrease kia motor also decline previous year total sales decline previous year tesla increase expansion model model expansion electric passenger cars expand previous year electricity vessels grow past year especially first half year korean automobile industry association korea automobile industry association korea automobile industry association electric power difference largely dependent vehicle performance well subsidies policy well subsidies make national tax consider make subsidy system government also need improve subsidy system 
1095,2020-07-27,ds automobili brand first pure train ds cross bag e tensse begin dictionary contract e tenses e tensse virtually sport utility vehicle premium b segment procedure equip train equip detail high tech technology internal combustion engine model e tensse kwh battery maximum output maximum output maximum torque kg performance carry possible charge battery time base rapid charger e tensse schedule release korea korea two trim sosk chic grand chic grand chic contract present significant electric car charge card significant electric car charge card significant basis rao phantom
1096,2020-07-27,tesla prevalent electric car model rise korean market raise electric passenger car market share raise electric passenger car market share korea automotive industry association announce report first half year electric car sell first half year increase period total number electric passenger car sales decrease decrease electric passenger car sales case domestic manufacturers sales volume compare new model release new model sales volume compare last year import car new model electromagnetic vehicle release price performance competitive mass production model release price freight car provide sale freight car provide sales annual subsidy scale sell first half year policy policy increase increase subsidy rate subsidy rate hyundai motor decline explosive growth electrical passenger cars explosive growth electroplate vehicle total sales decrease electric passenger car estimate tesla market share electric passenger car market rapidly increase first half year first half year tesla share electric passenger car market estimate receive among total electric passenger car subsidies
1097,2020-07-27,first half year launch new model domestic finish cars delay us tesla increase amount sales increase closer last year result investigation receive subsidy electric passenger car accord sales trend report electric car sales volume increase first half year result total period model electric passenger car sales decrease period last year domestic manufacturer decline compare period last year handred import vehicle surge new model effect electricity electricity surge sales volume price performance competitive mass production model release price freight car explode result increase subsidies due enhancements environmentally friendly bus conversion policy local governments expand subsidies look number subsidies domestic manufacturer decline first half last year explosive growth cargo car total sales decrease due decrease sales passenger car sales entire sales decline whole sales total sales decline last year us electric vehicle manufacturer tesla sell large year expand model accord association tesla s passenger car subsidy estimate level total electric passenger car grant electricity vessels grow previous year especially past year estimate share subsidies estimate receive supplier subsidies total electric bus subsidy president korea automobile industry association expect hold korean automobile industry association point subsidies largely influence national tax say france germany say government need improve subsidy system consider france germany 
1098,2020-07-27,advancement tesla electric car model domestic passenger electric car ev pando completely change first half year number electric cars modern kia motor fell half last year number import electric vehicles include model new car release next year import brand pour new electric car second half second half gap earn future accord kama korea automotive industry association korea automobile industry association decrease period last year kama say domestic car sales domestic finish cars rapid due difficulty spread condition new car model members domestic brand new car model absence subsidy domestic market ioniko electric kia motor come salni new car year import ev charge especially first half year mercedes benz soar year sell lighthouse chevrolet bolt ev sell korea gm sell gm bolt ev import electric car unite state compare import car import electric car bolt ev domestic car proportion import cars expand first half last year tslala occupy abnormality import car tesla s weaknesses tesla model sell korea first half year tesla account drug electric cars second half year import vehicle brand respectively new model seem able lead import cars gm korea charge last month launch premium market mobile market virtual side mirror equip camera equip camera first electric car audi brand release premium market release electric car e day get subsidy benefit renault samsung europe lenault s representative electric cars plan show zoe korea korea hyundai kia motor plan mass produce electric car platform e gmp based new cars early next year total electric car sales combine truck aggregate ultra small electric vehicle first half year freight electric vehicle increase first half first half year especially first half last year first half last year ultimate passenger car sell first half last year first half year occupy
1099,2020-07-27,domestic market us tesla sell first half year share half close half subsidy assume nearby korea automotive industry association sell sales trend first half year result sales volume electric passenger cars expect increase period previous year sales electric passenger cars expect due difficulty supply demand entire sales reduce decrease previous year electrical water release price performance price performance competitive price performance sales explosively increase sale explode electric bus sell sell entire electric car market electric bus expand subsidies due enhance growth eco friendly bus conversion policy local government result increase subsidies domestic manufacturer increase company domestic manufacturer decrease first half last year decline short year market share hyundai decline explosive growth electromagnetic cars kia motor decline sales passenger car sales total sales decline last year total sales decline last year first half electric passenger car market share expand amount passenger car grant estimate receive total electric passenger car subsidy first half year electricity vary cars grow total amount electricity passenger cars share chinese china increase last year subsidy subsidies subsidy total electric bus subsidies leave automotive industry association member electric vehicle industry association well electric power difference also subsidies policy result since subsidy make national tax necessary improve subsidy system consider france germany case france germany need improve subsidy system 
1100,2020-07-27,year seoul metropolitan government stop new car registration internal combustion vehicles volatilization diesel cars even city instruct city run report year plan operate total total electric vehicles include dedicate model include dedicate model include dedicate model include year member hyundai motor group senior vice chairman hyundai motor group past declare senior vice chairman green new deal national republic korea hold green new deal national representatives presidential president senior vice chairman declare global leader support fairytale strategy first first expand annual global sales battery car battery electric car hydrogen cargo cars concretize strategy genesis goal leap global vs global class company premium brand genesis introduce first dedicated electric car model next year expand fairy tale lineup since year differentiate high performance n brand especially hydrostatic car represent neck sawa fairy tale model hyundai ball senior vice chairman sell world s hydrogen world s first mass production hydrogen electric truck world s first mass production hydrogen electricity truck also ship switzerland develop double cost develop next generation system lower half confident lead market lead market hyundai invest total  million win year successful conversion smart mobility annual average investment amount size kia motor fals plan pre culture blueprint first year special electricity based lineup across train achieve global market share eco friendly car sales proportion electric car business promote electric car business crossover crossover design future oriented user experience sport vehicles future oriented user experience km ahead charge distance high speed charge within distance addition advance market include north america europe consider expense regulate brand image depth build electric vehicle full lineup raise weight electric vehicle raise main market emerge market consider electric vehicle s supply rate consider speed electric car hyundai motor group officials innovative electric car architecture vehicle introduce basic skeletal development system establish customer value centric plan development production system reflect market demand plan stage develop variety different model short period time strengthen fairy tale competitiveness say 
1101,2020-07-27, korea automotive industry association first half korean automobile industry association first half electrical hydrogen car sales trend new model release delay domestic tesla model first half year pay close us electric car manufacturer tesla first half year case tesla model rapidly increase due rapid increase sales volume accord previous year korea automobile industry association announce report first half year sales volume electric vehicles first half year diagnosis lead result first half year total amount electric cargo sales sell first half year sell first half year price mass production model release price performance consider main person total sales volume passenger cars decrease decline previous year case domestic manufacturers period sales volume decrease due delay duration daily daily model period time subsidy size enlarge due strengthen environmentally friendly bus conversion policy local government us tesla increase previous year us tesla unique growth tesla increase expansion model model sales volume first half year market share result number subsidies receive tesla estimate total amount drug domestic manufacturer domestic manufacturer sales volume decline contrast decrease last year market share plunge major electric car producer hyundai motor kia motor decrease sales aftermath sales decline decline passenger car sales especially previous year especially chinese bus sales show steep growth world first half year market share chinese electric bus first half last year case subsidies achieve achieve fact entire electric bus subsidy receive level electric bus subsidy fact foreign company concentrate basis subsidy policy vehicle competitive advantage concentrate competencies event monthly subsidy reorganization decide pay subsidy phev model submit phev model small amount electric vehicle subsidies phev model stop euro discontinue payment germany contribute reorganization subsidy system increase significantly due reorganization domestic electric car model increase significantly germany increase upstream exist subsidies last year time sunset expect overcome corona crisis association officials dependent fact electric power difference largely influence subsidy policy well due subsidy policy well subsidies subsidies france germany national tax germany consider fact produce subsidy system point government need improve subsidy system 
1102,2020-07-27,tesla sell large year korean market first half year estimate total  million win electricity especially total electrical passenger car grant also estimate full swing especially first half last year accord korea automobile industry association korea automobile industry association announce first half year electric vehicle electric car electric car sell first half year sell first half year difficulties environmental new model decline rapidly due delay new model import vehicle increase due increase new model sales total sales electric passenger cars decline decrease previous year sales explode sale explosively increase enlargement annual subsidy scale sell first half year electric bus increase expansion entire electric car market despite large growth cargo car total sales decrease due decline passenger car sales total sales decline previous year total sales decline compare previous year government say necessary improve subsidy system advantageously company 
1103,2020-07-27,sales electric cars first half year tesla increase significantly tesla stock market show significantly increase electromagnetic vehicle sales explosively increase launch mass production model explosively increase however sales domestic company reduce price domestic company sales electric passenger cars increase boat especially sales volume sales volume grow amount sales electric passenger car market share also raise market share therefore analyze pay tesla first half year need improve institutional improvement enable domestic industry competitiveness like germany france 
1104,2020-07-27,first half year domestic electric car sales increase last year especially tesla s sales tesla take whole electric car subsidy accord korea automotive industry association electric vehicle sell first half year case domestic finish cars new model launch delay due influence grant granules grant grant subsidy permeability new cooperation result release competitive mass production model competitive mass production model release benefit cargo transportation provide sales explosively increase sales sell first half year entire electric vehicle market sell first half year result increase subsidies due strengthen expand increase subsidy company case company domestic manufacturer decline market share hyundai motor decline decrease explosive growth electric car also total sales decline whole sales decline entire sales us tshala increase expansion model model expansion electric passenger car expand first half last year estimate estimate estimate electricity electricity grow contrast last year especially contrast chinese bus especially contrast chinese bus share chinese products first half electric bus subsidies increase estimate estimate receive journal korea automotive industry association korea automobile industry association due amount electric power difference well vehicle performance also due subsidy policy case france germany also need government need improve subsidy system consider advantageous create subsidy system 
1105,2020-07-27,first half year domestic electric vehicle market domestic electric car market import company chinese tesla passenger cars investigate import company chinese pine bus industry industry charge foreign company contribute domestic industries industry accord korea automobile industry association electric car sales trend first half year electric car sell first half year electric vehicle sell first half year electric passenger car sell first half year business license benefit etc increase period period period price electric bus electric bus sell increase period subsidy target reduction electric passenger car sales volume due sluggish domestic vehicle result purchase unreasonable year hyundai decrease hyundai decrease period respectively decrease sales respectively result tesla grow previous year tesla sell model new car tesla sell total electric passenger car market total electrical passenger car market electric passenger car market climb throne first half year course tesla proportion domestic sales volume electric car grant also electric passenger car grant pay first half year subsidies receive tesla estimate supply supply hyundai motor kia motor result number subsidies important similar total number subsidies electric bus show electric bus market chinese electric bus sell chinese electric bus grow period period market share electric bus increase point first half last year subsidy receive supplier subsidies account grant account fee supply member korea automotive industry association korea automotive industry association result france germany make national tax say governments need improve subsidy system favorably domestic products consider favorably make domestic company 
1106,2020-07-27,year seoul metropolitan government stop new car registration internal combustion vehicles volatilization diesel cars even city instruct city run report year seoul internal combustion disappear need make electric vehicle maximum number electricity maximum load distance electricity power power power electric power possible supply enough electricity hydrogen even internal combustion engine gasoline light irradiation consider require power inner level especially electric vehicle mainly charge night electric power usage necessary worry electricity plan supply long term supply plan supply hydrogen accord government seoul metropolitan government department industrial normal resources ministry industry normal resources etc say announce ministry commerce industry normal resources come year recently announce long term propel strategy allow registration automobile gasoline cars gasoline barriers carbon emissions registration electric cars year change vehicles seoul hydrogen electric man accord seoul city automotive registration large number car registration cars growth specialists available enrollment even automobile paradigm convert eco friendly car internal combustionary energy economy approve energy economic research institute energy industry response strategy research report accord report additional power require additional power mw multi year s maximum amount gw sufficient consider expect reserve power rate consider electricity supply structure electric car charge mainly night description sufficient 
1107,2020-07-28,china electric battery usage reduce battery usage accord sne research total amount electric vehicles global research company sne research accord market research agency sne research decrease period decrease decline decline decline month since last year however since decline decline decline since last month sne research continuously shrink sne research demand market demand corona economic downturn spread recovery recession spread flood damage flood damage overlap difficult difficulty overlap battery usage hybrid car hev hybrid car hev increase total market amount use large pure train acclaim amount use reduce phev hev decrease phev hev low unit battery capacity pure electric vehicles time market rebound situation hand cumulative chinese electric car battery usage reduce period last year amount electric vehicle sales volume reduce every month influence southern flood damage expect grow earnest sne research party observe chinese electric vehicle market recover recover month flood damage recover domestic battery industry also maintenance chinese market situation cultivate base competitiveness cultivate proper market strategy say time need 
1108,2020-07-28,audi s high performance model series dna race car one time ahead korea feature audi high performance model comfortable drive driver powerful performance driver want powerful performance want feel charm sport cars would like consider audi s series accord industry audi korea recently release high performance model new audi tdi new audi tdi new audi sl tfsi audi s high performance vehicles make rs r model model best performance sovereign performance mean best performance sovereign performance best performance dynamics model q model strong performance dynamics powerful performance powerful performance engine suspension transmission new audi tdi high performance medium sedan new audi tdi high performance medium sediment new audi tdi high performance medium sediment boast power maximum output horsepower maximum torque kg tiptronic automatic transmission hour hour stop state stop state stag steady state especially sensors equip vehicle wheel depend run situation road condition delicately control electronic damp control apply possible feel stability high speed low speed description company stable high speed warn good mmi navigation plus haptic feedback add safe specifications etc new audi sl tfsi l tfsi high performance flagship sedan liter engine single tiptronic transmission maximum output maximum output horsepower maximum torque kg exert km reach time stop state maximum speed km maximum speed mm battlegrounds mm wheel base boast room space room electric memory thermal ventilation massage function equip sheet massage advance safety convenience function also apply frontal camera active suspension work front camera identify roads electronic chassis platform actively adjust suspension electronic chassis platform addition adaptive cruise assist adaptive system intersection intelligent system auxiliary system preleting protect driver passenger audi internal combustion engine also powerful performance allow customers enjoy quality vagina well internal combustion engine brand s first mass production pure train audi e trond quatro hero best output vehicle two powerful electric motor highest output power magic kw maximum torque kg add boost mode boost mode increase output talk km reach time stop state normalize boost mode least zero bag much make audi s high performance model audi km drive km recover electrical energy deceleration increase efficiency electric energy especially first time first time first time mass adopt camera adopt volunical side mirror camera company officials install audi only kw rapid charger national exhibition market service center national exhibition market service center end year appropriate drive style individual modes edge etc city city say charge agency service also charge demand service 
